DonorID,FirstName,LastName,Email,Phone,Address,DonationAmount,LastDonationDate,PreferredContactMethod,Volunteer,EventParticipationCount,MembershipStatus,TotalDonations,Region,LoyaltyScore,CommunicationOptIn,AgeGroup,Gender
499,Jennifer,Conway,charleswallace@allen-dixon.com,024-855-4934x58889,"17381 Brooks Mountain, Robbinsland, NH 28448",904.1,2023-12-13,Phone,True,4,Active,3616.4,South,180.82,True,36-50,Non-Binary
500,Bradley,Hill,patricia05@calderon.com,+1-170-680-2534x411,"85414 Daniel Road Apt. 874, Lake Stevenmouth, AZ 33651",50.57,2024-12-01,Email,False,2,Inactive,101.14,North,16.86,False,51-65,Female
501,Rachel,Scott,mary77@gmail.com,(705)153-3313x890,"0460 Brian Row Apt. 540, South Audrey, KY 81360",824.51,2024-01-21,Email,False,2,Inactive,1649.02,South,274.84,True,26-35,Male
502,Kristopher,Ortega,dustinthompson@gmail.com,2364530098,"USCGC Roberts, FPO AA 65005",970.78,2023-05-27,Email,False,0,Active,0.0,North,0.0,False,65+,Female
503,Richard,White,ericreynolds@gmail.com,078.313.4583x054,"USNS Ewing, FPO AP 64402",686.16,2024-07-31,Email,False,3,Active,2058.48,North,171.54,True,36-50,Male
504,Tracey,Pruitt,hectorsmith@anderson.com,001-666-345-5903,"033 Rogers Fall, Taylorland, PA 15616",776.91,2024-01-28,Email,False,5,Inactive,3884.5499999999997,West,129.48,True,51-65,Female
505,Ashley,Mullins,thomaspayne@yahoo.com,769.258.1816x0363,"61690 Ramos Lodge Suite 008, Wagnerborough, IA 35385",658.62,2023-04-15,Email,False,1,Active,658.62,West,329.31,False,65+,Male
506,James,Curtis,cynthiamiller@brady-foster.com,098.969.9947x3899,"6877 Luis Lock, North Mario, MA 05486",213.85,2024-09-08,Phone,False,2,Inactive,427.7,South,71.28,False,65+,Male
507,Katrina,Parker,henryjoshua@gmail.com,+1-502-708-3322x181,"USNV Hebert, FPO AE 92861",728.64,2023-11-09,Phone,False,4,Active,2914.56,West,145.73,True,18-25,Female
508,Mark,Harrison,angela10@gmail.com,494-704-4107x41887,"8732 Michael Tunnel, North Gary, MI 91346",184.88,2024-04-22,Phone,False,6,Inactive,1109.28,South,26.41,False,65+,Male
509,Alicia,Rivera,campbellkevin@hotmail.com,001-810-314-9622x20178,"84972 Heath Walks, South Kellyview, AZ 38239",559.24,2023-09-29,Email,True,8,Active,4473.92,West,62.14,True,18-25,Non-Binary
510,Tiffany,Chan,qaustin@stanley.info,349.098.1012,"34943 Cody Canyon Suite 494, Lake Josephchester, MT 73988",657.93,2023-07-04,Email,False,8,Active,5263.44,West,73.1,True,18-25,Non-Binary
511,Ann,Hart,chavezshawn@gibson.info,(590)220-8871x68540,"828 Scott Ranch, Brittneyside, NV 72846",315.09,2023-06-30,Phone,False,7,Inactive,2205.6299999999997,South,39.39,True,51-65,Female
512,William,Holland,phelpsfaith@gmail.com,9329153441,"74840 Jessica Meadow Apt. 354, West Jonathan, DC 58168",931.85,2023-06-15,Email,True,9,Active,8386.65,East,93.19,True,18-25,Male
513,Ryan,Lucas,kellymoreno@hotmail.com,634-449-2181,"433 Kathryn Forge, North Jamesfurt, MT 86451",940.76,2023-05-28,Email,False,0,Inactive,0.0,North,0.0,True,18-25,Non-Binary
514,Crystal,Anderson,mary36@hotmail.com,973.679.4047,"Unit 3219 Box 2466, DPO AP 75247",745.85,2023-02-20,Email,True,3,Inactive,2237.55,South,186.46,True,51-65,Female
515,Barry,Abbott,kprince@lane.biz,925.865.5278x8750,"3916 Gray Prairie, New Melissaville, AK 36480",31.75,2024-05-17,Email,False,2,Active,63.5,North,10.58,False,51-65,Non-Binary
516,Tyler,Ayers,mpowell@williams-atkins.com,461.892.6077x22421,"56779 Kimberly Fort Suite 405, South Benjaminhaven, VA 28307",333.58,2024-09-01,Phone,True,1,Active,333.58,South,166.79,False,18-25,Female
517,Alyssa,Stone,frederick87@martin.com,(360)183-3753,"020 Jesus Village Suite 315, Mooremouth, WI 97107",123.49,2023-08-19,Phone,False,2,Active,246.98,West,41.16,False,18-25,Non-Binary
518,Amanda,Roberts,katherinejones@johnson.com,001-507-593-8704,"USNV Thomas, FPO AP 13238",932.39,2024-03-12,Email,True,1,Active,932.39,North,466.19,True,51-65,Male
519,Sandra,Nunez,carterdonna@brennan-patterson.info,9491601640,"423 Christian Gateway, North Julieville, OH 19510",777.31,2023-06-05,Phone,False,3,Active,2331.93,North,194.33,False,36-50,Male
520,Justin,Washington,yschaefer@pacheco.net,001-020-758-3022x9153,"1616 Madison Islands, Port Brianshire, VA 78723",39.02,2023-08-08,Phone,False,8,Active,312.16,East,4.34,True,36-50,Female
521,Spencer,Cochran,michelleperry@king.net,452.805.5539x16305,"71176 Jennings Ramp, West Michellemouth, NV 34855",84.3,2024-10-21,Email,True,0,Active,0.0,North,0.0,True,18-25,Male
522,Sean,Ford,elizabeth25@gmail.com,088-063-3125x003,"118 Robert Ramp Suite 318, South Brian, NV 06008",831.62,2023-09-13,Email,True,10,Inactive,8316.2,West,75.6,True,26-35,Non-Binary
523,Whitney,Hicks,cardenascaleb@yahoo.com,(232)385-6941,"95974 Emily Court, Charleston, DC 17889",313.8,2023-11-06,Email,True,8,Active,2510.4,South,34.87,True,51-65,Female
524,Marc,Tran,benjamin30@gmail.com,+1-513-559-7527x67597,"7245 Taylor Parkways Apt. 283, South Karenhaven, CA 88649",332.83,2024-05-21,Phone,True,2,Inactive,665.66,North,110.94,True,18-25,Non-Binary
525,Philip,Carney,fletcherjohn@fisher-patterson.com,679-865-8460,"31987 Russell Extensions Suite 325, Brownton, OH 23733",606.46,2024-12-04,Email,False,5,Active,3032.3,South,101.08,True,51-65,Non-Binary
526,Brandon,Diaz,alyssa34@hotmail.com,464-719-5642x2680,"04577 Smith Falls, Evansside, CO 15601",304.12,2023-01-31,Phone,False,6,Active,1824.72,East,43.45,True,51-65,Non-Binary
527,Gabrielle,Rush,mary25@hotmail.com,026.502.0554,"62505 Moore Villages Apt. 503, East Lisaside, MA 89654",47.07,2024-07-09,Phone,False,3,Inactive,141.21,West,11.77,True,65+,Non-Binary
528,William,Smith,nancystevenson@peterson.com,001-223-056-2378,"96456 Kimberly Club Apt. 738, Lake Hannahborough, RI 41363",381.36,2024-08-17,Phone,True,9,Active,3432.2400000000002,West,38.14,False,26-35,Non-Binary
529,Amy,White,kstafford@medina-mathis.com,(516)623-4453x738,"8804 Andrew Green, Port Patricia, NY 81346",466.68,2023-02-12,Phone,False,0,Active,0.0,West,0.0,False,65+,Male
530,Omar,Freeman,jesse85@arias.info,6842138763,"8051 Stacy Islands, Annafurt, IL 27431",725.48,2023-06-27,Email,False,6,Active,4352.88,West,103.64,True,26-35,Female
531,Alicia,Cooper,morserenee@white.net,001-499-001-5184x2977,"127 Kyle Crossing Apt. 659, South Mary, AR 84927",637.12,2023-02-02,Phone,True,9,Active,5734.08,South,63.71,False,65+,Non-Binary
532,Alicia,Sandoval,drew50@reed.com,(459)647-8158x1087,"Unit 9391 Box 6579, DPO AA 33068",836.79,2024-11-02,Email,False,9,Active,7531.11,South,83.68,True,18-25,Female
533,Michelle,Murphy,pswanson@gmail.com,114.343.7104x64396,"7250 Stevens Isle, Cooperview, GA 28525",87.11,2024-11-08,Phone,True,0,Active,0.0,West,0.0,False,26-35,Non-Binary
534,Larry,Arnold,jillianwilliams@gmail.com,577.944.4283x9521,"182 Murray Spring, Daviestown, PA 36822",97.88,2023-03-29,Email,True,1,Active,97.88,South,48.94,True,65+,Male
535,Jillian,Phillips,reneehill@hotmail.com,492.018.2004,"304 Smith Key, South Jillianbury, NE 46974",824.69,2023-04-22,Phone,False,3,Inactive,2474.07,West,206.17,False,51-65,Female
536,Arthur,Wilson,ericksonmichael@medina.net,+1-835-139-9775,"04596 Erica Freeway, North Elizabethbury, ID 57790",821.59,2024-01-10,Phone,False,9,Inactive,7394.31,South,82.16,True,18-25,Male
537,Diana,Rowland,masseymelissa@campbell.net,002.559.1343x97807,"24304 Gordon Vista, South Cherylbury, IA 19729",77.66,2024-02-24,Email,True,5,Inactive,388.29999999999995,East,12.94,True,65+,Non-Binary
538,Linda,Coleman,eileen69@frey.net,184-017-0527x62803,"7397 Hubbard Underpass, Briggsfurt, ND 22240",167.91,2023-04-19,Email,True,8,Inactive,1343.28,East,18.66,False,26-35,Non-Binary
539,Ian,Allen,joshuagibbs@yahoo.com,384.123.1574,"1998 Karen Flats, Lopezberg, NH 06227",202.11,2023-08-14,Phone,False,1,Active,202.11,South,101.06,False,51-65,Female
540,Cassandra,Moreno,andreajohnson@hotmail.com,4449847636,"97090 Adrian Club, Jamestown, AL 47444",327.05,2024-04-13,Phone,True,7,Inactive,2289.35,East,40.88,True,36-50,Non-Binary
541,Jeffrey,Peters,markhickman@gmail.com,998-611-8700x66331,"2446 Jones Park, South Brianstad, TX 36968",65.51,2023-10-09,Email,True,5,Active,327.55,South,10.92,False,36-50,Male
542,Shelby,Floyd,xsullivan@yahoo.com,001-412-094-2955,"5395 Walker Mission Suite 568, West Susan, DE 90598",477.66,2024-08-23,Email,True,2,Active,955.32,East,159.22,False,26-35,Non-Binary
543,Matthew,Robinson,mgordon@cochran.com,6425854671,"191 Williams Knolls, West Amanda, SC 99882",981.38,2024-09-02,Phone,True,1,Active,981.38,West,490.69,False,26-35,Female
544,Krystal,Chen,hbarnes@hotmail.com,(978)988-8218x43697,"76223 Marcus Village Apt. 706, East Steven, CA 93971",792.89,2024-09-07,Phone,False,6,Inactive,4757.34,East,113.27,False,36-50,Female
545,Deborah,Washington,anthony69@yahoo.com,625.037.7280x5805,"1882 Dawn Parks, Patriciaborough, VA 62686",24.63,2022-12-27,Phone,True,3,Inactive,73.89,North,6.16,True,65+,Male
546,Daniel,Berry,victoriahull@flores.com,3234359001,"047 Gregory Vista, Port Douglas, AR 92028",99.95,2024-07-29,Email,True,5,Inactive,499.75,West,16.66,False,51-65,Female
547,Lauren,White,jacob16@smith-gonzalez.com,(861)485-2662x2481,"USNS Williams, FPO AP 31084",447.4,2023-06-24,Email,False,5,Active,2237.0,North,74.57,True,18-25,Non-Binary
548,Whitney,Ortiz,julian02@hotmail.com,677-198-3528,"Unit 6368 Box 5289, DPO AA 33847",205.54,2024-08-06,Phone,False,6,Inactive,1233.24,West,29.36,True,65+,Non-Binary
549,Donald,Allen,maddoxbrian@hotmail.com,001-625-147-3566,"74919 Wood Estates, Isaactown, KY 16457",704.41,2024-03-05,Phone,False,6,Inactive,4226.46,East,100.63,True,36-50,Female
550,Janet,James,aparks@hotmail.com,(709)512-8208x4749,"0687 Pineda Pines Apt. 264, Johnsonland, AK 98126",277.13,2024-02-20,Email,True,9,Active,2494.17,West,27.71,True,26-35,Female
551,Brooke,Black,calebmueller@hotmail.com,162-088-6630x184,"USCGC Powell, FPO AP 23650",548.14,2023-12-25,Email,True,10,Active,5481.4,South,49.83,False,51-65,Non-Binary
552,Taylor,Randall,bwebb@williams-wilcox.info,(406)845-4408,"7177 Luke Run Apt. 638, South Jessicamouth, SC 06385",708.37,2024-05-18,Email,False,8,Inactive,5666.96,South,78.71,True,51-65,Female
553,Ronald,James,chandlerjennifer@fitzpatrick.com,053-333-8603,"Unit 5187 Box 7958, DPO AP 71573",799.16,2024-04-29,Phone,True,5,Inactive,3995.7999999999997,South,133.19,True,26-35,Male
554,Linda,Wilson,dbryan@kelley.com,001-534-815-2126x330,"2997 Marie Park Suite 261, West Justin, NJ 51533",411.63,2023-12-02,Phone,False,0,Active,0.0,North,0.0,False,18-25,Non-Binary
555,Brent,Mcdonald,jacksonchristopher@gmail.com,(802)009-9524x277,"171 Morris Corner Suite 093, North Aprilberg, NH 31319",863.9,2024-06-22,Phone,True,5,Inactive,4319.5,South,143.98,True,36-50,Non-Binary
556,Justin,Snyder,mwilson@chase.com,593-970-3105,"57302 Latoya Brooks Apt. 968, East Teresa, LA 99189",866.25,2024-08-16,Email,False,8,Inactive,6930.0,South,96.25,False,65+,Male
557,Alicia,Ball,castroshelley@vega.biz,6498872587,"099 Bonnie Parkways, Denisemouth, MO 82256",529.0,2023-12-22,Email,True,8,Active,4232.0,South,58.78,False,26-35,Non-Binary
558,Bianca,Jones,veronicasmith@cunningham.com,307.915.4549x2183,"21325 Steven Isle Suite 047, Colleenfurt, WY 43611",417.87,2024-12-08,Email,False,5,Inactive,2089.35,East,69.64,False,36-50,Male
559,Sarah,White,wball@fields.org,+1-007-637-3947,"28655 Patel Ports, Toddstad, MA 06850",442.19,2023-02-28,Email,True,3,Inactive,1326.57,West,110.55,True,65+,Male
560,Phillip,Smith,donna81@gmail.com,051.772.6391x1189,"964 Destiny Isle, Rodriguezview, AZ 73306",205.45,2024-03-19,Email,True,7,Inactive,1438.1499999999999,East,25.68,True,65+,Non-Binary
561,Nicole,Daniels,kfrost@hotmail.com,001-455-463-1044x898,"819 Jordan Shore, South Richardmouth, OK 62948",127.29,2023-01-28,Email,True,7,Inactive,891.0300000000001,West,15.91,False,18-25,Non-Binary
562,Joseph,Collins,baileyethan@martin.com,+1-532-367-1924,"24087 Lucas Drives Apt. 753, North Amy, WY 42642",318.43,2023-07-21,Phone,False,3,Active,955.29,West,79.61,True,26-35,Non-Binary
563,Michael,Edwards,zporter@rogers-williams.com,7839661795,"PSC 8036, Box 9407, APO AE 88349",266.73,2024-10-30,Phone,True,9,Active,2400.57,West,26.67,True,36-50,Non-Binary
564,Thomas,Tyler,johnsonvincent@fisher.com,804.439.1701,"562 Jennifer Ports Apt. 063, Greerside, PA 06527",513.97,2024-03-30,Email,False,10,Active,5139.700000000001,North,46.72,True,18-25,Female
565,Kenneth,Smith,nelsondennis@hernandez.com,0383968576,"1716 Smith Skyway, Meganmouth, FL 56322",686.61,2023-05-23,Email,True,6,Inactive,4119.66,West,98.09,False,18-25,Non-Binary
566,Rebecca,Lopez,lbrown@harrison.com,932.491.9555x3826,"1280 Emily Loop, Mariahaven, SD 21591",429.61,2024-09-06,Email,True,8,Active,3436.88,North,47.73,False,51-65,Male
567,Lindsey,Barber,boliver@ryan-bell.net,+1-500-227-9324x6061,"27503 Colon Burg Suite 838, East Patricia, IN 51187",692.88,2024-06-14,Phone,True,2,Active,1385.76,West,230.96,True,65+,Female
568,Bryan,Torres,meganmerritt@hotmail.com,1494841248,"114 Omar Ferry, Lake Angela, MA 96472",962.27,2024-07-01,Email,True,2,Active,1924.54,North,320.76,True,18-25,Female
569,Rebekah,Rios,laura52@hotmail.com,367-200-1285x15339,"31144 Thomas Neck Suite 731, East Derek, NH 77314",408.24,2023-04-26,Phone,True,7,Inactive,2857.6800000000003,South,51.03,False,36-50,Male
570,Ryan,Sandoval,alangibbs@yahoo.com,266-976-9867x3770,"701 Thomas Walk Apt. 867, North Cassandra, GA 24976",306.94,2024-06-07,Email,False,7,Active,2148.58,South,38.37,False,26-35,Female
571,Kayla,Doyle,laurie59@hotmail.com,303-696-4489,"6363 Melissa Forges, North Steve, AR 52448",412.06,2023-04-01,Phone,True,5,Inactive,2060.3,East,68.68,False,18-25,Female
572,Justin,Williams,qfarmer@yahoo.com,845.025.1181,"602 Joseph Isle Apt. 978, Virginiaburgh, MO 84506",585.16,2024-04-02,Phone,False,5,Active,2925.7999999999997,West,97.53,False,26-35,Female
573,Lauren,Stewart,psimmons@hotmail.com,160-090-0691x50819,"USS Kline, FPO AE 43711",327.65,2024-03-31,Phone,False,3,Active,982.9499999999999,South,81.91,False,51-65,Female
574,Brandon,King,jamescook@yahoo.com,001-754-628-6003,"34531 Porter Avenue Apt. 439, New Nicoleburgh, IN 24665",898.53,2024-03-29,Phone,True,3,Active,2695.59,South,224.63,False,18-25,Male
575,Michael,Jones,nicholswesley@jackson.com,332.314.5185,"0157 Lane Causeway, East Shawn, KS 95902",505.08,2024-11-17,Phone,False,2,Inactive,1010.16,North,168.36,False,18-25,Non-Binary
576,Robert,Adams,eugeneclark@russell.com,001-948-224-3385x4467,"717 Mitchell Knolls Suite 452, Lake Jacob, IN 43005",578.09,2023-03-30,Phone,False,8,Inactive,4624.72,North,64.23,False,65+,Male
577,Jeffrey,Ruiz,stephanie91@wilson.info,001-479-257-8078,"908 Brown Divide, West Perry, MA 13525",475.3,2023-10-16,Email,True,1,Active,475.3,North,237.65,False,36-50,Non-Binary
578,Mark,Hernandez,crystalpadilla@yahoo.com,+1-090-695-3549,"1660 Anderson Roads Apt. 543, Kevinburgh, FL 81695",998.36,2023-12-27,Email,True,6,Active,5990.16,East,142.62,True,26-35,Male
579,Tracey,Bentley,gjordan@middleton.net,618.890.2434x02170,"Unit 4466 Box 1228, DPO AE 84246",536.5,2024-04-17,Email,True,7,Active,3755.5,South,67.06,True,18-25,Female
580,Vanessa,Smith,austin11@morris.com,1495921743,"43729 Hutchinson Garden Apt. 953, New Jessicaberg, WV 91736",860.76,2024-02-10,Email,False,4,Inactive,3443.04,South,172.15,True,36-50,Non-Binary
581,Tony,Massey,contrerasjessica@shields.net,001-760-247-1743x2383,"971 Maureen Villages Apt. 360, Davidberg, VT 61988",452.0,2023-12-12,Email,False,9,Active,4068.0,West,45.2,False,65+,Male
582,Johnny,Vasquez,christine60@christian-jimenez.net,+1-084-282-6301x8997,"4044 John Shore, Sloanchester, OR 23881",32.13,2023-10-20,Email,True,2,Active,64.26,East,10.71,True,65+,Female
583,Sandra,Walters,jenniferthomas@gomez.com,+1-648-349-3048,"95126 Jackson Harbor, Port Amberside, MT 86814",623.85,2023-11-03,Email,False,9,Inactive,5614.650000000001,North,62.39,False,26-35,Male
584,Susan,Howard,anna86@crawford.com,(015)298-9372x1087,"6435 James Islands Suite 889, Lake Keithmouth, ND 76227",375.46,2024-04-05,Phone,False,4,Inactive,1501.84,South,75.09,False,65+,Non-Binary
585,Tiffany,Duncan,butleramanda@yahoo.com,001-830-835-7020,"9669 Scott Ridges, Sharonhaven, SD 90528",811.78,2024-11-14,Email,False,6,Active,4870.68,South,115.97,True,26-35,Male
586,Alexis,Ferrell,robertsivan@gmail.com,+1-861-804-1047x004,"400 Good Extension, Elizabethborough, MS 08818",528.74,2023-01-24,Email,True,2,Inactive,1057.48,South,176.25,False,36-50,Female
587,Stacy,Ramirez,dustincalhoun@hotmail.com,001-872-732-5955x553,"6163 Small Ranch Suite 682, West Daniel, MS 38775",466.65,2024-01-01,Phone,True,9,Active,4199.849999999999,East,46.66,False,65+,Non-Binary
588,Philip,Green,robertrosales@hotmail.com,(084)547-1349x09002,"512 Ruiz Dale Suite 994, South Marcus, ND 38276",485.59,2024-02-16,Email,True,6,Inactive,2913.54,South,69.37,True,36-50,Male
589,Janice,Hall,edward36@campbell-caldwell.org,+1-786-367-0021x740,"987 Myers Gardens Suite 382, Mendozaburgh, MN 45117",749.87,2024-06-22,Phone,False,1,Active,749.87,West,374.94,False,26-35,Male
590,Jeffrey,Leach,jdeleon@gonzalez.com,661.854.7734x77653,"969 Suzanne Brooks Suite 305, West Donna, ME 85524",648.07,2024-05-20,Email,False,3,Inactive,1944.21,East,162.02,False,18-25,Non-Binary
591,Stephen,Butler,lyonsallison@adams-vaughan.com,2728002565,"737 Davis Greens Suite 261, Lake Tonya, MI 91135",574.37,2023-03-16,Email,False,8,Inactive,4594.96,South,63.82,True,18-25,Female
592,Randall,White,jamiesmith@yahoo.com,779.262.5280,"29613 Mcdonald Common, Lake Charlesside, SD 60104",850.69,2023-01-30,Email,True,6,Active,5104.14,South,121.53,False,36-50,Female
593,Sarah,Jones,kristijones@stevens-owen.net,367-076-7354x4357,"60658 Tracey Summit, Danielsside, NY 98020",755.93,2024-03-13,Email,False,9,Active,6803.37,East,75.59,False,18-25,Female
594,Shawn,Coleman,troy09@gmail.com,668-443-5936,"94928 White Landing Apt. 249, North Grantside, NH 39055",312.39,2023-04-22,Email,False,0,Active,0.0,East,0.0,False,26-35,Non-Binary
595,Jason,Smith,sheilatownsend@yahoo.com,732.378.9337,"USCGC Jenkins, FPO AP 98660",886.17,2024-08-20,Email,True,3,Inactive,2658.5099999999998,North,221.54,True,51-65,Non-Binary
596,Michelle,Morgan,thomasshane@stokes.org,+1-634-078-0987x53621,"258 Mullins Lakes Suite 458, Mcdonaldfurt, SC 54202",174.3,2023-09-17,Phone,False,5,Inactive,871.5,East,29.05,True,36-50,Male
597,Christopher,Gonzalez,richard12@hotmail.com,533-314-1090x3465,"0183 Joel Village Apt. 825, Johnsonview, MA 66482",128.17,2024-02-05,Phone,False,3,Inactive,384.51,North,32.04,True,18-25,Female
598,William,Fry,clawrence@sawyer.biz,+1-034-137-4850x15557,"2616 Mendoza Falls, North Heather, CO 48891",985.35,2023-11-27,Phone,True,9,Inactive,8868.15,North,98.53,True,36-50,Male
599,Christopher,Martinez,wilsondenise@gmail.com,(083)998-6318x63220,"5405 Rebecca Court, Clarkshire, ID 43332",364.24,2023-02-16,Phone,False,3,Active,1092.72,South,91.06,False,18-25,Female
